위도,경도,cluster
-21.5124,-69.4401,0
12.2208,144.2615,0
50.9883,-176.202,2
-25.0576,68.9591,2
2.0579,126.5897,1
39.4205,44.48,2
-3.6899,-81.0133,2
-5.9469,149.6833,1
-45.4627,-77.1153,2
-31.4234,-72.0023,2
-16.6742,167.5248,0
42.3319,78.3508,2
-15.0059,-173.4282,0
11.1616,139.4516,2
35.5656,140.2589,0
28.7791,142.4821,2
-35.7378,-102.3253,2
26.0018,87.3828,2
-32.8112,-179.076,1
-6.4137,-103.0874,2
24.3214,125.1438,0
-7.5115,30.4287,2
34.3015,73.6471,2
18.2924,145.5755,2
38.8351667,-122.8068333,1
19.1035,-64.9211,0
50.0487,177.4152,2
-10.6756,113.3955,2
-1.2968,89.4654,1
51.5046,-177.6086,0
-1.4425,27.0631,2
-6.425,130.9951,0
56.4171,-148.8541,2
37.4421,142.5675,2
-2.9315,139.0989,0
-3.5321,145.0609,2
-3.4172,144.9075,1
-10.5099,124.281,2
15.4758,-94.5532,0
8.9297,93.8956,1
38.7865,-122.7635,2
17.792,-68.5238,0
18.7851,-64.251,0
17.8473,-63.527,0
38.1221,38.5573,2
19.065,-68.2363,2
-2.4139,139.8511,0
24.0474,-108.9527,1
35.1255,23.1674,0
-6.9601,147.1283,2
45.1088,150.5565,0
5.297,127.8771,2
35.5321,22.1789,2
-4.5796,153.8026,2
12.5796,-88.5691,0
-12.6129,166.6387,2
32.0897,50.0651,2
-5.5034,152.0751,1
-10.7703,164.7459,2
-10.7227,164.7682,1
32.5215,-115.6255,2
48.7907,-129.4095,2
13.0811,-89.026,0
14.2282,-92.2331,0
29.5877,102.2282,2
18.5549,-101.4682,0
14.1529,-92.9659,0
14.6335,40.7493,2
-5.3218,34.9162,1
27.4122,34.0681,2
-34.9787,-107.885,2
39.2516,142.4061,0
2.2187,-79.0054,2
8.0946,-82.8903,2
16.0191,-97.4782,2
0.9662,99.3803,2
-16.3301,66.8135,2
-33.5877,57.0025,2
40.8681,72.8564,2
-35.198,-179.0568,2
-13.4785,-77.0904,2
0.218,96.7089,2
-33.7838,56.1243,2
-33.7441,56.0663,1
-4.8305,102.9546,1
-33.8406,56.2222,2
1.1643,96.8375,2
25.6536,-105.0195,2
3.3662,-74.2162,2
-33.897,56.5081,1
17.9151,-76.4973,2
37.6037,37.1654,2
-7.5563,-83.2274,2
-6.8532,154.2479,2
-53.9795,-70.7621,2
71.7379,-2.6401,2
-5.3924,122.3168,2
27.4665,143.4449,2
4.0267,126.6533,0
-6.8549,154.1018,2
-6.5561,153.744,2
17.8047,-61.4915,1
17.9456,-66.9595,2
25.8585,125.4371,2
-23.4118,-175.2321,2
37.1899,141.4325,0
38.2479,73.106,0
38.0743,36.7493,2
-26.8343,27.1601,2
-31.7753,-178.6416,2
-35.4098,-179.2352,2
-35.1645,-179.1079,2
-17.798,167.4302,2
-8.2065,107.8663,0
19.1306666666667,-155.9125,0
51.5617,-175.2294,0
33.8713333,-120.446,2
-18.0667,120.2546,1
-31.7726,-178.8645,1
-4.8734,102.9421,0
-31.7966,-178.869,1
-31.8704,-179.0211,2
-17.6209,168.0817,0
-31.8271,-178.8268,1
42.979,0.3442,2
42.074,82.2595,2
34.9518333,-116.7195,2
-31.8255,-178.7321,2
19.3901,-70.1273,2
-31.7474,-178.9657,2
-31.7888,-178.8984,2
-31.6831,-178.8089,2
-31.7621,-178.8886,2
31.66484022,-104.2901214,2
-56.9184,-24.0738,2
-6.3759,150.8769,1
-58.1382,-23.6014,2
-32.1337,-178.3443,2
-31.849,-178.9512,1
-31.6899,-179.1321,2
31.65706908,-104.3605682,2
39.6837,22.3126,2
-14.9704,66.5632,2
-31.7052,-178.9145,1
34.8759,27.6968,0
7.9038,126.5891,2
-10.8078,164.3061,2
-31.7611,-178.8956,2
-31.7794,-178.9184,1
27.7866,52.2402,2
66.554,-19.1032,2
2.4581,-84.3515,2
-31.7037,-178.9937,2
51.1536,-177.7732,0
-18.344,167.4292,1
50.9596,-29.8219,2
19.1998,-67.286,2
-3.7608,68.2425,2
-35.3922,-179.2291,2
3.2545,128.2744,0
-31.7362,-178.7174,1
-3.7721,101.8354,0
65.8152,-37.5494,2
37.2475,21.2348,0
21.7915,144.0736,2
17.2744,-101.0622,1
17.2217,-101.1182,0
19.2681,121.2274,0
-5.9496,149.635,1
-5.6345,151.594,0
-5.3959,153.2343,2
-3.9924,100.315,1
6.9849,-72.0921,0
32.6203,-70.8364,2
-9.8452,115.0477,0
49.1534,-128.8899,2
51.5116,159.7468,1
38.4076,39.161,2
-3.9889,100.3129,2
-18.3857,167.5186,2
37.9163333,-121.8396667,2
-30.9161,-71.5486,0
-9.7396,154.4209,2
2.8799,-84.2865,2
2.7147,-84.395,1
52.6446,172.4477,2
30.6127,132.3939,2
13.7375,-91.3652,0
19.2896,121.1764,0
51.482,-176.209,0
-31.5954,-179.3751,2
30.6226,132.4145,2
30.5707,132.4598,2
-43.4998,172.7858,2
-14.6164,-175.6308,2
-28.9833,-71.6568,0
-6.2537,151.3398,2
30.5552,132.3235,2
-41.245,-88.9389,2
40.2757,51.7212,0
0.3599,125.8405,0
-35.4095,-179.1384,2
-28.9357,75.1295,1
13.3801,-89.7173,0
26.806,141.4023,0
30.6773,132.3406,2
30.602,132.3651,2
-38.5547,78.1488,1
-32.0901,-71.8999,2
19.1645,-67.2883,2
2.8167,127.1418,0
23.4677,121.4852,0
37.4599,15.3713,2
2.8045,127.1544,0
19.1702,-69.0455,2
40.3631,142.3185,0
13.2576,144.9622,0
3.0654,126.3285,0
51.4933,176.5283,0
51.5531,159.4781,0
80.8289,-3.7374,2
23.7918,123.4457,0
51.6131,159.8978,2
35.0264,15.2188,1
-5.0803,-77.3303,1
30.6799,132.3499,2
30.5012,132.3846,2
9.7109,126.0724,0
30.6207,132.4116,2
37.3471,141.2384,0
-22.6563,173.2234,2
22.5085,118.509,2
2.41,126.9263,0
-20.291,-174.5431,0
19.5875,-109.4536,2
-5.2611,125.585,1
38.2675,24.3226,2
38.1178,24.3199,2
-5.3494,125.6371,1
-28.6332,-71.1761,0
-5.3643,125.401,2
-11.0925,121.9445,2
-2.0062,125.9262,1
-3.755,139.5442,0
14.4872,118.6504,1
17.9335,-66.934,2
17.9451,-66.9383,2
7.5574,-34.5218,2
54.5554,161.5388,0
50.7334,-174.5119,2
14.1505,-93.2467,2
30.5878,132.4042,2
54.6943,-156.8874,2
19.361,-68.9066,2
-35.2895,-104.3709,1
18.141,-61.7476,2
37.065,28.4103,2
-0.9402,98.4892,1
-0.8598,98.5035,1
55.4073,-157.0756,2
-56.4144,-141.5486,1
-1.0031,98.4256,2
-0.8863,98.7009,2
-1.0392,98.3974,2
-0.8016,98.6029,1
19.4245,-155.228,2
54.0968,169.2883,2
-20.7399,-173.7494,1
2.7519,127.1388,0
2.712,127.0354,0
37.0767,28.4647,2
-29.2538,-177.0885,1
19.1965,-64.5816,0
54.6597,-156.7349,2
51.3716,159.7704,2
17.52,122.3026,1
17.5415,122.3079,1
17.5252,122.3431,2
-30.6523,-71.3359,0
13.9253,-93.2556,2
64.3976,-17.4681,2
-29.4646,-177.172,0
14.2645,118.9138,1
-29.4831,-177.1487,0
30.3208,70.9766,2
-29.591,-176.7489,2
43.8635,-76.0202,1
37.4639,70.0889,2
3.3968,126.6947,0
3.4482,126.7884,0
26.3759,141.8636,0
12.6782,-89.8754,0
17.9411,-68.6815,0
8.2865,122.9369,2
-29.9574,-177.8386,1
-29.9298,-177.9885,2
-29.8709,-177.4186,0
-29.858,-177.5254,1
51.7225,175.7973,0
-60.4609,-26.2305,1
-29.7645,-177.2882,0
-33.6233,-72.0504,2
0.0779,-17.2253,2
-29.9608,-177.6653,0
-29.8883,-177.7585,0
13.128,122.7033,2
2.0695,-101.6393,2
-2.8745,129.8751,2
3.4531,-102.0506,2
-29.641,-176.9765,0
-29.3781,-177.3092,0
-28.2653,-177.4336,2
-2.9204,129.7805,2
-30.1806,-177.5685,1
9.2801,125.406,1
31.6883,52.6357,2
9.3625,93.8685,1
-4.889,102.968,0
54.6707,-157.7449,2
-29.8437,-177.469,0
43.2909,83.7361,2
-29.9967,-177.5014,1
51.623,178.4967,2
-0.8082,98.5112,1
-16.0142,-174.7258,2
14.6903,54.6615,2
-29.953,-177.8184,0
-0.9345,98.5221,1
23.1957,142.607,2
-30.31,-177.2566,2
59.5453,-152.0856,0
-0.7467,98.8529,0
-2.8231,-79.8374,0
21.886,120.5102,2
-29.9901,-177.487,0
-41.3592,-86.1327,1
-3.7704,134.8898,2
40.0764,141.8156,0
34.5245,122.5924,2
-58.8386,-25.3275,0
34.8794,14.197,2
37.6894,141.8026,0
-58.6328,-25.0601,2
-4.0017,134.092,2
30.5894,132.4054,2
52.6207,-169.8908,0
38.0275,37.3069,2
-40.2601,176.5323,1
-40.3152,176.5877,1
-58.6196,-25.2019,2
-29.9791,-177.7638,0
-9.0767,67.3204,1
52.3114,-169.9784,0
-40.3107,176.6609,2
-11.1152,166.0938,0
0.764,-77.8395,2
23.7768,122.4565,2
37.8831,36.4031,2
34.3883,45.3815,2
4.5264,95.1193,0
34.0288333,-116.8456667,2
42.1204,83.3565,2
64.6715,-152.4726,2
64.6466,-152.4724,2
-14.9698,166.6516,2
-15.1461,-172.8077,1
-26.609,-70.9392,0
38.0104,36.4372,2
26.5494,128.9741,2
49.3647,155.5921,0
-0.7335,98.591,1
52.3637,159.3916,0
34.3892,45.2965,2
41.572,141.9177,0
-58.3373,-23.7017,1
19.153,-155.369,0
-51.4427,139.4375,2
56.0702,-149.1575,2
-30.3313,-176.6784,2
19.5383333333333,-155.812166666667,2
29.5452,104.5796,2
25.9338,128.5939,2
26.0902,128.5561,1
25.9913,128.5497,1
26.0704,128.5333,2
27.774,55.3531,1
-33.8482,-72.1677,2
-55.2975,-28.8788,0
37.0818,141.1233,0
54.5479,-156.8323,2
3.2052,98.5528,2
38.7636,37.134,2
29.5729,81.5302,2
10.1348,-62.9908,2
19.043,-67.152,2
26.025,128.5922,2
29.6212,81.5483,1
-45.9569,34.2809,2
51.4435,179.4691,0
17.4641,122.4496,2
11.6177,141.7854,2
26.3864,128.1259,0
35.9918,59.3364,1
-16.434,67.2028,1
52.2836,159.6577,0
36.1028,36.0439,2
32.043,140.8457,0
19.4224,-108.4698,2
42.0108,142.6398,0
13.9242,-90.9972,0
-4.775,133.8946,1
-11.5656,166.6138,1
-7.2566,155.5228,2
-2.3062,68.128,2
12.7463,-88.6654,0
25.973,128.5989,2
66.0599,-174.126,2
-4.8192,133.8044,2
-4.7038,134.2547,2
33.6853,140.5739,0
-4.7811,133.9484,1
-4.9307,133.7644,2
8.2568,94.1308,1
-4.7612,133.7898,2
2.5502,96.6329,0
18.8606,-67.6975,2
-50.0964,115.5072,1
38.1021,36.4431,2
-4.8221,133.8587,2
26.0136,128.5728,2
59.3072,-145.0407,2
25.9983,128.4928,2
25.9914,128.5948,2
-52.507,140.3652,1
26.0359,128.3524,2
-61.82,160.9786,2
-5.1828,153.3941,0
-21.7418,174.0973,2
-61.6857,160.6479,2
32.711,-115.5448333,2
20.241,144.877,2
13.2039,51.0051,2
-10.3619,120.1779,2
-21.7621,-173.823,2
26.0572,128.5132,1
38.3618,22.1517,2
32.709,-115.5406667,2
-4.9445,133.8131,1
34.9011,73.9963,2
39.2006,54.766,2
56.5754,161.3613,2
-4.7849,133.8681,2
12.2377,-87.8941,0
-5.0489,-80.9211,0
-10.791,113.4291,2
0.4566,-24.9597,2
9.3074,-69.804,2
21.6269,121.8466,2
31.5895,-40.8131,2
33.2008333,-115.59,2
33.1893333,-115.5933333,2
33.2036667,-115.5858333,2
48.5806,155.4106,0
35.4696,141.2927,0
38.3303,37.7144,2
56.5889,161.0674,2
48.5607,155.4589,0
18.5654,-104.0213,0
1.3426,126.2937,1
48.6446,155.3432,0
-23.1988,-70.0657,0
54.4029,120.6441,2
29.3809,130.3405,0
36.2566,141.1086,0
42.0642,142.471,0
27.6679,56.6955,2
-29.802,-177.4335,1
56.6377,161.2751,2
26.0202,128.5306,1
26.0019,128.5201,1
25.976,128.5766,2
25.997,128.4743,2
19.1711,-64.6748,2
26.0161,128.4753,1
26.0335,128.7003,1
25.9261,128.5263,2
26.012,128.5116,1
-6.0963,-81.4112,2
-9.4501,148.5814,1
25.9389,128.5511,1
-7.3569,-74.7943,1
51.561,-176.9801,0
-29.9333,-177.1334,1
-29.9541,-177.1008,2
16.5311,-95.2011,2
-16.6087,175.0609,2
-33.0478,-179.1691,2
-3.2557,139.8693,0
39.5797,20.5803,2
37.849,141.9376,0
26.0156,128.6084,2
-14.3993,167.7433,2
37.8196,141.9374,0
38.1582,38.5532,2
71.6849,-1.7545,2
-58.5847,-24.9186,2
-58.6541,-24.9977,2
-29.874,-177.4494,0
-10.0255,161.0033,0
38.8905,-123.6595,2
-34.8644,179.8138,2
-0.379,132.564,0
56.5439,-148.3193,2
-32.463,-71.1009,0
41.7063,71.6387,2
-2.9219,142.0393,0
55.5019,162.8595,2
-27.9605,-176.7791,0
-28.9814,-71.7677,2
-15.588,-172.6979,1
-21.3583,173.6328,1
-21.9563,173.9895,1
25.4275,99.3564,2
-9.3033,114.1417,0
17.5211,122.4002,2
11.6138,125.6324,0
8.3543,58.5651,2
14.7996,147.065,2
30.51,-41.9176,2
-5.1975,102.4123,0
-4.7599,133.7776,2
52.9753,-34.9722,2
35.8715,-117.7166667,2
14.805,119.3825,2
29.3941,104.5963,0
-16.3605,-72.9385,0
41.6883,144.335,0
28.2223,105.1765,0
28.1196,105.1572,0
37.5767,35.6059,2
27.6325,-111.5669,2
12.3857,-88.2693,0
-10.2424,119.3123,2
38.3274,72.8969,0
26.9507,143.7528,2
-35.3505,53.8759,2
-58.6815,-25.5608,0
-60.4488,-24.763,2
53.3081,-164.444,2
38.0541,36.5563,1
38.0547,36.6366,2
52.2951,159.5037,0
52.3087,159.5915,0
36.7108,142.2723,0
-53.0227,-118.272,1
27.3244,97.0318,2
-30.3248,-177.7278,0
17.4696,122.3465,1
10.5424,125.376,2
17.5071,122.3129,1
40.4326,26.2194,2
28.081,105.231,1
34.4547,22.9504,0
-0.0575,127.1272,2
30.5173,79.0377,2
53.1591,95.5428,2
45.9513,152.698,2
17.5056,122.3053,2
-33.1658,-179.3826,1
19.1343,-67.1803,0
54.1121,-162.8301,0
-4.3713,151.3213,2
-29.6149,-177.1298,0
-30.1945,-176.5105,2
51.194,-179.2845,0
63.733,-19.1356,2
63.6335,-19.5685,2
10.4106,125.1304,1
55.7829,162.8011,0
-3.2152,148.6862,2
-10.6627,121.6641,2
23.4239,121.3467,2
20.2148,147.1379,2
51.467,-177.177,0
67.5314,-166.5684,2
-22.2512,-174.2104,1
-0.9139,123.3579,2
25.9161,128.5195,2
-8.4015,160.3855,1
-8.0478,130.3974,2
19.3601666666667,-155.085666666667,2
23.6937,90.3099,2
10.133,-60.2736,2
35.844,80.185,2
14.4463,-93.6328,2
-57.9108,-25.6356,0
37.5476,137.2994,1
37.5062,137.2324,2
2.6054,95.4607,2
53.4719,-163.3784,2
28.0496,-112.14,2
37.4752,137.3978,2
23.7341,122.5348,2
2.8007,96.1734,0
39.42,141.9781,0
28.1186,105.0029,2
37.4872,137.2752,1
53.4106,-163.5989,2
10.3617,126.2172,0
37.5102,137.2187,2
37.9221,36.3313,2
52.054,175.314,0
42.9852,146.1184,0
41.5095,141.9826,1
41.422,142.1245,0
-38.2643,-179.7457,2
22.2318,146.6154,1
29.1767,105.4293,0
-32.1593,-178.5641,1
28.9028,86.6245,0
52.0244,-172.2186,0
11.4682,-86.8709,0
37.8443,36.564,2
-21.8096,170.3628,2
53.3849,-166.8931,2
53.4332,-166.9438,2
32.7175,-115.5491667,2
-4.506,151.4214,2
34.9889,23.4985,0
52.247,159.53,0
79.0669,125.0293,2
-10.7728,113.1601,2
-8.015,107.8583,0
2.3479,126.7295,0
2.3453,126.7916,0
25.3221,143.643,2
-11.1014,121.9586,2
55.8609,161.7579,0
13.0209,-89.8704,0
-7.6738,148.2099,0
12.9947,144.5748,0
10.0216,40.9514,2
-25.3542,-70.5138,1
-32.047,-178.0313,2
36.3545,36.2183,2
74.7736,112.9069,2
17.4838,122.3072,1
-6.4469,152.1077,2
-5.2312,153.011,0
52.4771,106.9211,2
0.831,126.124,0
13.3957,-90.8056,0
-6.4485,148.7108,0
34.0236,48.2838,2
0.9141,126.1256,1
0.8487,126.1698,0
6.8666,124.6218,2
-29.8878,-177.3514,0
52.1564,159.6891,0
-35.2104,-105.2479,2
17.6438,-103.9554,2
-0.1037,125.1585,0
-28.7013,-71.3014,0
5.7168,127.2145,0
-55.9491,-121.9235,2
13.0045,57.9513,2
37.5942,20.0143,2
12.0031,142.3427,0
-56.0344,-121.4114,1
-45.5305,-78.0488,2
33.9253,75.0264,2
19.2401666666667,-155.374333333333,0
11.696,35.9852,2
12.9299,144.6322,0
50.9428,-179.5517,2
-20.5954,-174.8507,0
51.5219,-175.5047,0
-12.4437,24.6703,2
52.3272,-132.0576,2
17.4203,122.3945,2
0.8764,126.0622,0
37.5099,137.3075,1
38.0217,38.4005,2
51.4894,-173.3526,2
55.5891,162.5146,0
-11.4311,162.8946,2
37.5219,137.39,2
18.905,-68.3336,2
3.7479,128.0919,0
35.0003,37.6611,2
40.9667,141.9398,0
-11.858,165.8463,2
-6.6624,146.7296,0
-17.1427,167.7749,0
-39.7489,-16.1333,2
63.5165,158.0514,2
55.4422,163.1735,2
26.8606,55.1496,2
-4.041,152.0395,2
-31.6836,-72.2798,2
39.7436,141.937,0
13.4811,-90.9461,0
10.972,92.0333,1
36.4169,28.8622,2
-26.0441,70.5616,2
39.9598,142.1384,0
31.6279,-64.2455,2
10.1702,126.2614,0
37.5372,137.2169,2
-4.0089,134.8916,2
12.1591,143.8722,1
38.116,73.0302,2
39.1821,32.9989,2
28.0729,105.0519,2
45.5804,150.9206,0
-6.5679,104.7998,1
25.4966,-109.8101,1
25.4406,-109.6761,1
25.2588,-109.5992,2
25.4361,-109.7955,2
-6.537,104.7185,0
-6.6579,104.7385,1
-7.141,104.8085,2
12.0567,143.8696,2
35.1171,140.0913,1
86.2658,34.1213,2
31.52984619,-104.1643245,2
-15.3574,-173.43,0
19.105,-67.7443,0
30.0506,129.8965,2
-30.098,-177.8467,0
19.0618,-67.7545,0
55.2984,163.0971,2
19.16,-64.8723,0
31.53639665,-104.1531231,2
-10.5412,123.4682,2
4.5845,-87.1077,2
19.2593,-64.844,0
-15.5622,-172.8351,0
42.3313,143.0155,0
19.1176,-64.7836,0
55.361,163.0409,1
18.9425,-67.6531,0
39.3829,70.5257,2
6.1173,60.6678,2
24.2156,125.2746,1
24.3825,125.1988,2
1.2029,97.0828,1
6.053,60.5788,2
-6.4931,104.6201,0
2.2812,-30.805,2
55.3898,163.0613,2
-12.4944,24.7441,2
10.2152,-63.5223,1
29.6196,102.0015,1
19.039,-67.1206,0
-6.412,147.4417,0
-30.1683,-177.8274,0
44.5474,148.995,0
29.7649,102.25,2
21.6539,93.1376,0
21.8019,120.9487,2
29.5306,102.1292,2
35.2235,15.2761,2
-22.2513,-70.1987,0
40.2041667,-121.1095,1
-42.9203,79.3357,1
11.6893,45.3895,2
16.986,120.7919,2
6.9511,125.0343,2
40.196,-121.1003333,2
19.09,-66.8005,0
9.9552,126.106,0
-58.7836,-25.7928,0
0.7544,-77.9505,2
12.4049,144.1714,1
37.8784,36.2491,2
37.8832,36.231,2
-41.1824,-87.7679,1
-16.3897,-72.9886,0
-6.8256,123.8922,2
7.0383,-76.0563,0
40.196,-121.0998333,1
33.4635,132.3792,0
18.9888,-65.024,0
-19.308,-173.467,2
18.987,-65.031,2
62.5676,-126.5046,2
-30.2596,-71.3709,0
12.4037,144.0895,1
5.3368,61.7246,2
5.3638,61.5271,2
-14.237,-71.5182,2
23.1661,121.443,0
-14.1917,-71.4568,2
-18.269,120.3895,2
-30.1532,-177.6968,0
-24.4044,-175.8109,1
-0.2599,151.225,2
28.6275,142.6011,2
-27.944,-177.4595,0
-60.4927,-27.9432,2
-60.2872,-28.4309,2
-58.5812,-23.2672,2
58.2256,-155.1918,2
26.4438,-111.0277,2
61.0517,-151.1442,1
-38.0621,-73.6478,2
29.9909,129.9763,1
56.1527,-157.8594,0
-3.7983,152.394,2
17.9565,-66.9575,2
-5.6458,-81.0435,2
51.7566,-171.6749,0
37.9259,71.716,2
-6.2763,104.9075,0
34.3139,45.5703,2
10.1268,126.0458,1
18.0375,-66.9278,2
-1.5139,-80.4564,0
56.1814,-134.9484,2
55.4361,162.8927,0
19.1225,-67.692,0
19.156,-67.551,0
-9.1975,111.4623,0
-4.7487,101.9337,0
4.0397,-73.7077,2
33.3052,139.3771,2
-22.7983,69.2164,2
33.3767,139.3714,1
-3.1255,128.952,2
33.3334,139.2949,2
33.3132,139.3665,1
33.3483,139.3133,2
33.3194,139.3353,2
33.3252,139.4954,1
33.279,139.2738,2
33.2733,139.5148,2
11.4596,141.611,1
33.277,139.2717,2
33.4427,139.3262,1
56.9587,-33.8818,1
33.2405,139.2775,2
33.2022,139.1515,2
37.9018,36.1797,2
7.4664,123.5627,1
33.4166,139.3909,1
33.4328,139.3741,1
33.3091,139.2826,2
33.3763,139.3249,1
30.9225,-116.4154,2
33.2608,139.2512,2
-44.2044,-16.0598,2
33.3944,139.1999,1
-44.191,-16.034,1
75.3774,7.3661,2
37.8336,129.4695,2
9.7587,93.5283,2
3.1371,128.2735,0
30.9615,-116.304,2
32.4671667,-115.9566667,2
53.2433,-167.0085,0
12.8163,-60.1759,0
46.3883,149.7423,2
-58.7007,-25.5323,2
26.0298,128.5015,2
-3.1965,136.2105,0
-36.8135,-73.7896,2
33.2725,139.2745,2
-31.6239,-178.606,0
-11.4679,117.3581,2
-0.1072,124.9618,0
1.9536,126.7368,0
22.8678,143.9993,0
15.1044,39.411,2
-5.0347,35.3201,2
-16.4287,167.5052,0
19.4945,-65.7248,0
-7.209,121.4535,2
-20.8379,-70.2842,2
70.3656,-15.5131,2
70.4165,-15.251,2
70.3551,-15.3532,2
70.3931,-15.4535,2
70.3368,-15.3702,1
-9.1708,124.3813,0
-47.1252,-13.4883,2
-47.0273,-13.5538,2
44.5555,6.811,2
16.7269,-86.194,2
19.5873,-65.7476,0
18.8828,-68.0581,0
33.3812,139.2314,2
37.6959,71.5966,0
28.1237,105.0864,0
33.3263,139.1696,2
33.2327,139.3961,2
-20.6624,-173.8868,1
-2.159,139.2046,0
-27.095,-175.7534,2
-30.3344,-177.5476,2
62.3358,-149.5984,0
23.0943,-100.1202,1
-42.6047,171.8198,2
10.6922,-45.4567,2
42.8211,80.5719,2
10.3775,125.1232,2
59.3707,-138.3263,2
44.0402,147.9598,0
59.4146,-138.2627,2
15.7582,145.1163,2
-15.6226,-72.3823,2
10.8911,141.0162,2
44.7279,149.3652,0
57.3197,-150.0386,2
-11.5593,166.3282,2
52.8477,-168.2887,0
44.5229,149.1944,0
51.4503,178.7672,0
-17.2368,-173.3047,0
14.8497,108.3231,2
23.3243,98.3411,2
-3.3239,135.3431,2
55.3064,163.097,0
-1.2497,-16.1937,2
34.924,24.9,2
76.9907,18.2164,2
-30.243,-176.4744,2
12.4333,144.1002,0
9.5438,57.8414,2
35.3661,-107.5612,2
9.5322,57.9795,2
19.3911,-64.6585,0
12.665,-88.263,0
38.0369,22.7148,2
19.7455,-70.7991,1
55.4013,162.954,2
31.3961,141.7853,2
-6.2095,-101.8219,2
18.3918,-64.1173,2
67.5146,143.0656,2
55.3713,162.9713,2
-55.7305,-27.0087,1
-55.7181,-27.1663,0
7.7552,126.946,0
40.2251667,-121.1346667,2
12.7568,49.0733,2
50.9472,-179.8254,2
-60.3503,-29.1811,2
34.9922,24.8491,1
1.2164,67.2702,2
51.7792,-176.4757,0
33.6241,91.0903,2
33.2888,132.2106,0
-30.0838,-177.7143,0
12.2562,-87.7846,0
35.0007,24.9164,2
34.9442,24.8278,2
34.9234,24.736,2
-29.1083,-177.1131,2
12.8308,49.1511,2
-23.2063,170.7423,1
-23.2314,171.0091,1
-23.207,170.7182,1
-23.1845,170.5515,1
-23.1768,170.6575,1
-23.2812,170.584,1
-23.3643,171.3516,2
-23.122,170.752,1
-22.4019,170.9096,0
-23.4208,171.2488,1
-23.3074,171.0752,1
-23.2428,171.0634,1
-23.2499,170.66,1
-23.2021,170.6489,1
-23.0715,170.5487,2
-23.279,170.7016,2
-23.1185,170.7314,1
-23.1218,170.7009,1
-22.8949,170.8294,2
-23.4657,171.0466,2
-23.2657,170.5753,1
-23.3936,170.9818,2
-22.2017,170.5074,2
-23.0367,170.0795,2
-22.7594,170.5315,2
-23.1984,171.0142,2
-23.3749,171.2033,1
-23.3141,171.2902,2
-23.2365,171.2742,1
-23.2105,170.6418,1
-23.0571,170.7424,1
12.8281,49.1214,2
-23.192,170.9162,1
-23.2594,170.9953,2
-23.1788,170.5661,2
-23.2418,171.0501,1
-22.8376,170.6557,2
-22.4783,170.6837,2
-23.6503,171.3212,2
-23.457,170.7312,2
-23.1474,170.6608,2
-22.5974,170.5664,2
-23.0502,170.78,2
-23.0798,170.4925,1
-23.1975,170.5762,2
-23.1863,170.6153,2
-23.1966,170.7288,2
-23.1312,170.8369,2
-23.2624,170.7122,2
-23.2025,170.9954,1
-23.1973,170.7488,2
-23.1656,170.787,1
-23.3175,171.1683,2
9.4636,125.4354,2
-23.3855,171.2457,2
-23.2712,171.1156,2
-22.9253,170.8954,2
-23.0743,170.7353,2
-23.2356,170.7992,2
29.6187,141.1087,0
-23.0974,170.7174,2
-23.2262,170.6874,2
-22.9717,170.7908,2
-23.3337,170.2809,2
-23.1428,171.0252,2
38.3533,37.7687,2
-22.8902,170.7149,1
19.7025,-65.711,0
-23.1095,170.7541,2
-23.0294,170.5865,2
-23.2333,170.7466,2
-22.8719,171.1172,2
-22.9168,171.0451,2
-23.0873,170.5853,1
-23.1025,170.457,2
-23.4768,171.4234,2
-22.4561,170.738,2
-23.2024,170.8501,1
-14.9918,-173.1158,2
-23.1533,170.8652,1
-23.1549,170.7589,1
-23.3195,171.517,1
-23.162,170.7558,2
-22.9921,170.6539,1
19.1896666666667,-155.5125,0
9.0713,125.0685,2
-23.0735,170.5321,2
-23.2863,170.8272,1
-23.365,171.5059,2
-23.1007,170.5959,2
1.4595,126.4928,0
-23.3513,171.4632,0
5.4953,36.106,2
-22.7944,170.3734,2
-23.0061,170.3857,2
-18.0596,167.7826,2
-23.2686,170.7453,1
12.7964,49.2049,1
-23.4164,171.2419,2
44.713,18.5579,2
52.9254,169.1958,2
-22.4494,171.3552,2
-18.0204,167.6371,1
-23.8754,171.8194,2
-18.0724,167.8804,0
-22.7981,170.5312,2
-23.3613,171.0983,2
-23.0989,170.6543,2
-22.8394,170.5976,2
-23.0779,170.6322,2
24.9574,-45.3824,2
-0.2525,124.5073,0
-23.1226,170.9454,1
-23.2354,170.8886,2
-23.1118,170.6813,2
-23.1276,171.2337,2
-33.9857,56.1717,2
-33.8781,56.1246,1
55.724,162.2132,0
-22.8997,170.5608,2
31.608853,-103.9904524,2
-23.0563,171.0084,2
-23.2867,171.1039,2
39.6195,144.4629,2
-30.5972,-71.4654,0
-23.3621,171.1276,2
-23.2869,170.6068,2
-23.2009,170.9387,2
-23.1965,170.8594,2
-23.0795,170.4868,1
-23.05,170.9852,2
-23.1883,170.8378,2
-23.3257,170.6939,2
-23.2376,170.772,0
-27.9088,-176.0828,2
-23.19,170.7699,2
-23.1036,170.7264,1
-23.3058,170.6085,2
12.3224,121.7867,0
34.9443,24.9064,2
-17.9308,167.6768,1
-23.0421,170.5603,1
-23.1347,170.4528,1
-23.0658,170.4899,1
-23.064,170.5134,1
-23.0955,170.2964,1
-22.6791,170.8267,1
